Q;pipeline;cpu_cost;io_cost;mem_cost;dop_pl;power;time;energy;governor;frequency;db_name;dop_q;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q10;PL3;1499801.12;3128958.0;17788.0;4.0;47.180173913043475;22.174214;1046.1832729050434;userspace;1900000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q10;PL1;846.73;24075192.0;48558.0;4.0;33.91833333333334;1.848915;62.71211527500001;userspace;1500000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q10;PL2;4502652.07;21659750.0;39152.0;4.0;43.172785714285716;41.064542;1772.870672221286;userspace;1500000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q10;PL3;1499801.12;3126546.0;17788.0;4.0;44.43922222222222;26.108466;1160.2399224553333;userspace;1500000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q10;PL1;846.73;24071274.0;48558.0;4.0;32.31933333333333;2.21357;71.54110668666667;userspace;1200000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q10;PL2;4502652.07;21657140.0;39152.0;4.0;41.79575555555556;43.320103;1810.5964356294892;userspace;1200000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q10;PL3;1499801.12;3125254.0;17788.0;4.0;41.1426;29.922948;1231.1078803848002;userspace;1200000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q10;PL1;846.73;24086472.0;48558.0;4.0;36.72;2.265707;83.19676104;userspace;800000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q10;PL2;4502652.07;21667270.0;39152.0;4.0;40.478375;47.030218;1903.7068005357498;userspace;800000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q10;PL3;1499801.12;3130306.0;17788.0;4.0;39.536842105263155;37.680682;1489.7751746526314;userspace;800000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;1.05;8125829;16158;0.0;38.062;0.000176;0.006698912;userspace;3400000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4819025.91;21868646.0;39452.0;0.0;46.69162790697674;84.736238;3956.472894933023;userspace;3400000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2604110.0;18044.0;0.0;47.277699999999996;9.571322;452.5100901194;userspace;3400000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;1.05;8125829;16158;0.0;28.512500000000003;0.000197;0.0056169625;userspace;3000000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4819025.91;21868646.0;39452.0;0.0;43.43322580645161;92.242633;4006.3951080706447;userspace;3000000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2604110.0;18044.0;0.0;45.652181818181816;10.448026;476.9751825930909;userspace;3000000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;1.05;8125829;16158;0.0;30.2395;0.000219;0.0066224505;userspace;2700000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4819025.91;21868646.0;39452.0;0.0;42.788826923076925;103.008223;4407.601025600712;userspace;2700000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2604110.0;18044.0;0.0;43.024499999999996;11.480676;493.950344562;userspace;2700000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;1.05;8125829;16158;0.0;28.4015;0.000256;0.007270784;userspace;2300000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4819025.91;21868646.0;39452.0;0.0;39.98544827586207;115.37476;4613.311498319999;userspace;2300000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2604110.0;18044.0;0.0;42.610285714285716;13.37056;569.72338176;userspace;2300000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;1.05;8125797;16190;0.0;36.805499999999995;0.000308;0.011336093999999998;userspace;1900000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4819025.91;21868550.0;39548.0;0.0;37.84337037037037;134.805584;5101.497643306075;userspace;1900000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2604110.0;18044.0;0.0;37.98882352941177;16.047812;609.6374981011766;userspace;1900000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;1.05;8125770;16217;0.0;28.195;0.000389;0.010967855;userspace;1500000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4819025.91;21868496.0;39602.0;0.0;36.27334911242603;167.539812;6077.230090906225;userspace;1500000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2604056.0;18098.0;0.0;36.81295238095238;20.511737;755.0975974316191;userspace;1500000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;1.05;8125770;16217;0.0;31.566499999999998;0.000446;0.014078658999999999;userspace;1200000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4819025.91;21868496.0;39602.0;0.0;36.857748691099474;190.099999;7006.657989320262;userspace;1200000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2604056.0;18098.0;0.0;35.89929166666667;23.007586;825.9560403599168;userspace;1200000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;1.05;8125770;16217;0.0;28.1725;0.000452;0.012733969999999999;userspace;800000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4819025.91;21868496.0;39602.0;0.0;35.539798969072166;192.474345;6840.49952800384;userspace;800000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2604056.0;18098.0;0.0;36.089217391304345;22.982153;829.4079157372173;userspace;800000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;14.7;16295612.0;32132.0;0.0;48.744;0.38102;18.57243888;userspace;3400000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;1.05;8147806;16066;2.0;48.744;0.000193;0.009407592;userspace;3400000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;4599229.12;21912632.0;39208.0;2.0;53.70488888888889;52.797617;2835.4901545831112;userspace;3400000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL4;1874751.4;2604840.0;17850.0;2.0;51.662375;7.446732;384.71586110849995;userspace;3400000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;14.7;16295522.0;32142.0;0.0;28.298000000000002;0.411751;11.651729798;userspace;3000000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;1.05;8147761;16071;2.0;28.298000000000002;0.000217;0.006140666;userspace;3000000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;4599229.12;21912542.0;39218.0;2.0;49.29139655172414;56.511956;2785.5532331095865;userspace;3000000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL4;1874751.4;2604820.0;17850.0;2.0;51.923500000000004;7.494186;389.12436677100004;userspace;3000000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;14.7;16295058.0;32142.0;0.0;30.245;0.472038;14.276789310000002;userspace;2700000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;1.05;8147529;16071;2.0;30.245;0.000239;0.007228555;userspace;2700000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;4599229.12;21912078.0;39218.0;2.0;48.779622641509434;51.461791;2510.2867454362263;userspace;2700000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL4;1874751.4;2604624.0;17850.0;2.0;49.2585;7.542921;371.5529740785;userspace;2700000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;14.7;16295298.0;32142.0;0.0;31.211;0.55003;17.16698633;userspace;2300000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;1.05;8147649;16071;2.0;31.211;0.00028;0.008739079999999998;userspace;2300000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;4599229.12;21912318.0;39218.0;2.0;47.73715094339622;51.609997;2463.7142169772264;userspace;2300000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL4;1874751.4;2604724.0;17850.0;2.0;48.57025;7.665821;372.33084242525;userspace;2300000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;14.7;16295466.0;32142.0;0.0;32.551;0.649457;21.140474807;userspace;1900000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;1.05;8147733;16071;2.0;32.551;0.000342;0.011132442000000001;userspace;1900000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;4599229.12;21912486.0;39218.0;2.0;44.746465517241376;56.183762;2514.0247689618964;userspace;1900000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL4;1874751.4;2604812.0;17850.0;2.0;46.221;7.917521;365.955738141;userspace;1900000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;14.7;16295426.0;32142.0;0.0;32.457;0.934954;30.345801978;userspace;1500000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;1.05;8147713;16071;2.0;34.1665;0.000432;0.014759927999999999;userspace;1500000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;4599229.12;21912446.0;39218.0;2.0;41.75825396825397;62.218266;2598.1261530923807;userspace;1500000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL4;1874751.4;2604788.0;17850.0;2.0;42.60655555555555;8.476259;361.1441999867778;userspace;1500000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;14.7;16295462.0;32142.0;0.0;34.07633333333333;0.87687;29.88051441;userspace;1200000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;1.05;8147731;16071;2.0;36.9;0.000538;0.019852199999999997;userspace;1200000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;4599229.12;21912482.0;39218.0;2.0;39.87660526315789;75.057259;2993.0286892776053;userspace;1200000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL4;1874751.4;2604820.0;17850.0;2.0;40.8115;9.460366;386.09172700900007;userspace;1200000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;14.7;16295506.0;32142.0;0.0;35.7415;1.050528;37.547446512;userspace;800000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;1.05;8147753;16071;2.0;35.7415;0.00072;0.025733880000000004;userspace;800000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;4599229.12;21912526.0;39218.0;2.0;38.53079120879121;90.239345;3476.993361013077;userspace;800000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL4;1874751.4;2604816.0;17850.0;2.0;38.39775;11.180241;429.29609885775005;userspace;800000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;3893.54;24579723.0;48555.0;4.0;55.2405;1.150644;63.562149882;userspace;3400000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4556031.99;21958992.0;39182.0;4.0;55.59728846153846;50.817119;2825.294023827327;userspace;3400000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2605368.0;17722.0;4.0;57.927571428571426;6.805558;394.22944715628574;userspace;3400000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;3893.54;24583368.0;48555.0;4.0;44.977666666666664;1.319367;59.342049137;userspace;3000000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4556031.99;21960198.0;39182.0;4.0;52.52835294117647;50.045634;2628.8147259169414;userspace;3000000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2605368.0;17722.0;4.0;54.128;6.849776;370.764675328;userspace;3000000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;3893.54;24587112.0;48555.0;4.0;59.171499999999995;1.501018;88.81748658699999;userspace;2700000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4556031.99;21961470.0;39182.0;4.0;51.20245098039216;49.461265;2532.5379965906864;userspace;2700000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2605372.0;17722.0;4.0;47.78257142857143;6.851933;327.4029779962857;userspace;2700000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;3893.54;24587061.0;48555.0;4.0;48.367;1.781198;86.151203666;userspace;2300000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4556031.99;21961436.0;39182.0;4.0;48.758236363636364;53.982074;2632.070723491309;userspace;2300000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2605376.0;17722.0;4.0;50.21114285714286;6.873261;345.1142899654286;userspace;2300000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;3893.54;24590787.0;48555.0;4.0;40.108333333333334;2.671473;107.148329575;userspace;1900000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4556031.99;21962697.0;39182.0;4.0;45.67050909090909;54.020828;2467.1587162724363;userspace;1900000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2605376.0;17722.0;4.0;48.237;7.004794;337.89024817800004;userspace;1900000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;3893.54;24583398.0;48558.0;4.0;34.724666666666664;2.514091;87.30097194466666;userspace;1500000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4556031.99;21960215.0;39185.0;4.0;42.71511475409836;59.877944;2557.6932491994753;userspace;1500000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2605364.0;17722.0;4.0;44.46825;7.240755;321.98370352874997;userspace;1500000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;3893.54;24583179.0;48558.0;4.0;34.96575;3.105099;108.57211535925;userspace;1200000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4556031.99;21960070.0;39185.0;4.0;41.201058823529415;67.02387;2761.4544104505885;userspace;1200000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2605324.0;17722.0;4.0;42.908875;7.76703;333.27451939125;userspace;1200000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL1;3893.54;24586809.0;48558.0;4.0;36.8846;3.888157;143.4131156822;userspace;800000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL2;4556031.99;21961267.0;39185.0;4.0;39.625024096385545;82.742595;3278.6773206724697;userspace;800000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q11;PL3;1874751.4;2605272.0;17722.0;4.0;39.5749;9.236461;365.5320204289;userspace;800000;tpch_sf50;4;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;3273.51;7955191;16158;0.0;34.403666666666666;0.580599;19.974734462999997;userspace;3400000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4535651.67;21519841.0;39485.0;0.0;48.83048936170213;45.950262;2243.7737797584255;userspace;3400000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3102692.0;17978.0;0.0;44.769444444444446;44.950366;2012.4029133944446;userspace;3400000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;3273.51;7955191;16158;0.0;34.553333333333335;0.662858;22.903953426666664;userspace;3000000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4535651.67;21519841.0;39485.0;0.0;47.63504255319149;45.811695;2182.2420407588297;userspace;3000000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3102692.0;17978.0;0.0;42.3593125;47.647843;2018.3298715879375;userspace;3000000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;3273.51;7955191;16158;0.0;32.015;0.737005;23.595215075000002;userspace;2700000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4535651.67;21519841.0;39485.0;0.0;44.273607843137256;49.509544;2191.966135548549;userspace;2700000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3102692.0;17978.0;0.0;42.36233333333333;50.866643;2154.8296863136666;userspace;2700000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;3273.51;7955191;16158;0.0;38.403999999999996;0.857425;32.9285497;userspace;2300000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4535651.67;21519841.0;39485.0;0.0;41.086271186440676;57.495111;2362.2597224405085;userspace;2300000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3102692.0;17978.0;0.0;38.91823636363636;54.561459;2123.4357577068545;userspace;2300000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;3273.51;7955159;16190;0.0;31.974999999999998;1.035259;33.10240652499999;userspace;1900000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4535651.67;21519745.0;39581.0;0.0;38.98079710144928;68.888783;2685.339672688768;userspace;1900000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3102692.0;17978.0;0.0;37.497265625;63.061176;2364.6216670968747;userspace;1900000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;3273.51;7955100;16249;0.0;31.323;1.325404;41.515629492;userspace;1500000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4535651.67;21519595.0;39731.0;0.0;37.179310344827584;86.178089;3204.041915855172;userspace;1500000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3102638.0;18032.0;0.0;36.19279220779221;76.168944;2756.766762878961;userspace;1500000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;3273.51;7955128;16221;0.0;32.916666666666664;1.423111;46.84407041666666;userspace;1200000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4535651.67;21519647.0;39679.0;0.0;37.170575757575754;98.61959;3665.74694127606;userspace;1200000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3102702.0;17968.0;0.0;37.48080459770115;86.314912;3235.1523505397704;userspace;1200000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;3273.51;7955132;16217;0.0;31.880666666666666;1.418008;45.20704037866666;userspace;800000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4535651.67;21519655.0;39671.0;0.0;36.33614705882353;100.770183;3661.600188632559;userspace;800000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3102710.0;17960.0;0.0;35.43138202247191;88.922567;3150.649441795854;userspace;800000;tpch_sf50;0;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;1381.1100000000001;23973105.0;48480.0;2.0;36.269999999999996;0.709601;25.73722827;userspace;3400000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4506625.18;21591517.0;39385.0;2.0;52.85411904761905;41.238468;2179.6228970134284;userspace;3400000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3115252.0;17714.0;2.0;53.267625;23.376417;1245.2062145996251;userspace;3400000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;1381.1100000000001;23971602.0;48519.0;2.0;29.33;0.80753;23.684854899999998;userspace;3000000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4506625.18;21590520.0;39406.0;2.0;49.071977272727274;42.289058;2075.2076930610456;userspace;3000000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3114760.0;17714.0;2.0;48.398875;23.891722;1156.33246661275;userspace;3000000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;1381.1100000000001;23971551.0;48567.0;2.0;30.593;0.881961;26.981832873;userspace;2700000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4506625.18;21590474.0;39450.0;2.0;46.98615909090909;43.073132;2023.8410326957273;userspace;2700000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3114716.0;17722.0;2.0;45.98804;24.159552;1111.05044375808;userspace;2700000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;1381.1100000000001;23971272.0;48516.0;2.0;38.944500000000005;1.048805;40.845186322500005;userspace;2300000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4506625.18;21590288.0;39416.0;2.0;47.35711904761905;41.41096;1961.1037625961908;userspace;2300000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3114662.0;17688.0;2.0;46.3165;27.245502;1261.9162933829998;userspace;2300000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;1381.1100000000001;23972529.0;48516.0;2.0;39.598;1.263048;50.014174704;userspace;1900000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4506625.18;21591126.0;39416.0;2.0;44.080714285714286;40.577349;1788.6785277407143;userspace;1900000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3115018.0;17688.0;2.0;44.0170303030303;32.571451;1433.6985456806667;userspace;1900000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;1381.1100000000001;23971179.0;48516.0;2.0;35.735;1.590103;56.822330705;userspace;1500000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4506625.18;21590228.0;39416.0;2.0;42.25647619047619;41.647828;1759.8904522670475;userspace;1500000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3114610.0;17688.0;2.0;40.36435897435897;38.055091;1536.0693539258973;userspace;1500000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;1381.1100000000001;23971431.0;48516.0;2.0;33.019666666666666;1.886874;62.303950521999994;userspace;1200000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4506625.18;21590394.0;39416.0;2.0;40.76529166666667;47.48047;1935.5552080204168;userspace;1200000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3114730.0;17688.0;2.0;39.400190476190474;41.288462;1626.7732672689524;userspace;1200000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL1;1381.1100000000001;23971899.0;48516.0;2.0;32.97533333333333;1.993312;65.73012763733333;userspace;800000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL2;4506625.18;21590706.0;39416.0;2.0;39.61373076923077;50.712778;2008.9223342517694;userspace;800000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
Q12;PL3;1499801.12;3114810.0;17688.0;2.0;37.70525;51.377529;1937.20257532725;userspace;800000;tpch_sf50;2;HT: Disabled;C-states: Enabled;TurboBoost: Disabled;PC: i7
